"103935","Colophon phrase of MS Pune BORI 710-1884-87","103929","Svadharmādhvabodha","fol. 31b (of the second set)

iti śrīsvadharmādhvabodhe śrīpravaraparamahaṃsavaṃśe śrīsvabhūdevavaṃśyaśrīrāmacandreṇa viracite caturthe vratapañcake śrīnivāsācāryaśrībhagavannimbādityasaṃvāde satyāṅgahṛdrogavihiṃsanavratanirṇayo nāma pañcamo 'bhyāsaḥ 5 likhitaṃ rādhāramaṇadāsasvasya paṭhanārthaṃ śrīcaturthavratapañcakaṃ samāptam //","Colophon phrase","103930","MS Pune BORI 710-1884-87",""
"101470","Colophon phrase of MS Pune BORI 711-1882-83","101465","Bhāgavatatātparyanīrṇaya","fol.43a

iti śrīmadanāndatīrthabhagavatpādācāryaviracite śrīmadbhāgavatatātparyanirṇayadaśamaskandhe śatatamo 'dhayaḥ / samāptaś cāyaṃ skandhaḥ // cha // śrīmadhvavallabhāya śrīkṛṣṇāya namaḥ // cha // cha // cha //","Colophon phrase","101466","MS Pune BORI 711-1882-83",""
"100148","Colophon phrase of MS Pune BORI 712-1882-83","100143","Pramāṇasaṃgraha","fol. 3a

iti śrīpramāṇasaṅgrahe caturtho 'dhyāyaḥ /

 

fol. 3b

iti śrīpramāṇasaṅgrahe aṣṭamo 'dhyāyaḥ //etc.

 

fol. 37b

iti pramāṇasaṅgrahe dvātriṃśo 'dhyāyaḥ //6//","Colophon phrase","100144","MS Pune BORI 712-1882-83",""
"99879","Colophon phrase of MS Pune BORI 712-1887-91","90828","Patrāvalambana","fol. 8a

iti śrīmadvallabhadīkṣitaviracitaṃ patrāvalambanaṃ sampūrṇam //","Colophon phrase","99876","MS Pune BORI 712-1887-91",""
"101505","Colophon phrase of MS Pune BORI 713-1882-83","","","fol. 8b 

aṇubhāṣyabhāvaprakāśe dvitīyo 'dhyāyaḥ //","Colophon phrase","101499","MS Pune BORI 713-1882-83",""
"101506","Colophon phrase of MS Pune BORI 713-1882-83","","","Ends fol. 22a

ity aṇubhāṣyasya bhāvaprakāśane tṛtīyo 'dhyāyaḥ //","Colophon phrase","101499","MS Pune BORI 713-1882-83",""
"99883","Colophon phrase of MS Pune BORI 713-1887-91","92405","Ṭīkā on Vallabha's Pātrāvalambana","fol. 47a

iti śrī––","Colophon phrase","99880","MS Pune BORI 713-1887-91",""
"101514","Colophon phrase of MS Pune BORI 714-1882-83","90898","Bhāvaprakāśikā on Jayatīrtha's (Prapañca)Mithyātvānumānakhaṇḍana","fol. 36a

iti brahmaṇyatīrthapūjyapādānāṃ siṣyeṇa vyāsayatinā viracitā bhāvaprakāśikā samāptā// //cha//","Colophon phrase","101509","MS Pune BORI 714-1882-83",""
"100009","Colophon phrase of MS Pune BORI 714-A-1887-91","91343","Vivaraṇa","Ends fol. 27b

iti śrīśrīmatpitṛcaraṇaikatānaśrīśrīvallabhaviracitāṃ puṣtipravāhamaryādāvivaraṇaṃ saṃpūrṇa  //cha// //cha//","Colophon phrase","100006","MS Pune BORI 714-A-1887-91",""
"100004","Colophon phrase of MS Pune BORI 714-B-1887-91","90828","Patrāvalambana","Ends fol. 29b

iti śrīvallabhadīkṣitaviracitā puṣtipravāhamaryādā samāptā /","Colophon phrase","100002","MS Pune BORI 714-B-1887-91",""
"101777","Colophon phrase of MS Pune BORI 715-1882-83","90350","Ṭīkā on Madhva's Māyāvādakhaṇḍana","fol. 14b 

iti śrīmadānandatīrthabhagavatpādācāryaviracitasya māyāvādakhaṇḍanasya vibaraṇaṃ jayatīrthamuniviracitaṃ samāptam //","Colophon phrase","101773","MS Pune BORI 715-1882-83",""
"100250","Colophon phrase of MS Pune BORI 715-1887-91","91802","Commentary on Vallabha's Bālabodha","fol. 9a

iti dvārakeśvaraviracitā bālabodhaṭīkā saṃpūrṇā","Colophon phrase","100246","MS Pune BORI 715-1887-91",""
"101782","Colophon phrase of MS Pune BORI 716-1882-83","90350","Ṭīkā on Madhva's Māyāvādakhaṇḍana","fol. 11a

iti śrīmadānandatīrthabhagavatpādācāryaviracitasya māyāvādakhaṇḍanasya vibaraṇaṃ jayatīrthamuniviracitaṃ samāptam //","Colophon phrase","101778","MS Pune BORI 716-1882-83",""
"100312","Colophon phrase of MS Pune BORI 716-1887-91","92572","Brahmavāda","fol. 9b

iti śrīgosvāmiśrīraghunāthātmajavrajanāthaviracito brahmavādaḥ saṃpūrṇaḥ // śrīgopījanavallabhāya namaḥ //","Colophon phrase","100307","MS Pune BORI 716-1887-91",""
"100245","Colophon phrase of MS Pune BORI 716-B-1884-87","90811","Bālabodha","fol. 3b

iti vallabhācāryaviracito bālabodhaḥ //2// //ṭha//","Colophon phrase","100242","MS Pune BORI 716-B-1884-87",""
"100001","Colophon phrase of MS Pune BORI 716-C-1884-87","90829","Puṣṭipravāhamaryadā","Ends fol. 5a

iti śrīvallabhadīkṣitaviracito puṣtipravāhamaryādā // //ṭha//","Colophon phrase","99999","MS Pune BORI 716-C-1884-87",""
"101801","Colophon phrase of MS Pune BORI 717-1882-83","91816","Māyāvādakhaṇḍanavyākhyā","fol. 13b

iti śrīmadyadupatyācāryapūjyapādārādhakena śrīnivāsena viracitā māyāvādakhaṇḍanapañcikākhyasya samāpta śrīmadhvarājagurubhyo namaḥ // samāptaḥ  śaṅkara prasan //","Colophon phrase","101797","MS Pune BORI 717-1882-83",""
"100682","Colophon phrase of MS Pune BORI 717-1887-91","93287","Commentary on Bādarāyaṇa's Brahmasūtras","fol. 43a

iti śrīmadbrahmasūtrāṇām aṇubhāṣyānusārivṛttau prathamādhyāyasya caturthaḥ pādaḥ //

prathamo 'dhyāyaḥ samāptaḥ //ba//śrī//

 

fol. 76b

iti śrībrahmasūtrāṇām aṇubhāṣyānusārivṛttau samrāṭ śrīmajjayasiṃhadevakāritāyāṃ dvitīyādhyāyasya caturthaś caraṇaḥ // samāptaś ca dvitīyo 'dhyāyaḥ //","Colophon phrase","100678","MS Pune BORI 717-1887-91",""
"101831","Colophon phrase of MS Pune BORI 718-1882-83","92666","Madhvamukhālaṃkāra","fol. 36a

vanamālikṛtaṃ bhāti vijñāsānyāyavarṇanam // 1 //","Colophon phrase","101828","MS Pune BORI 718-1882-83",""
"101832","Colophon phrase of MS Pune BORI 718-1882-83","92666","Madhvamukhālaṃkāra","fol. 42a

vanamālikṛtaṃ bhāti janmādinyāyavarṇanam // 2 //","Colophon phrase","101828","MS Pune BORI 718-1882-83",""
"101833","Colophon phrase of MS Pune BORI 718-1882-83","92666","Madhvamukhālaṃkāra","fol. 46b

vanamālikṛtaṃ bhāti śāstrayoninirūpaṇam // etc.","Colophon phrase","101828","MS Pune BORI 718-1882-83",""
"99432","Colophon phrase of MS Pune BORI 718-1884-87","99422","Nāmacandrikā","fol. 136a

iti śrīmadvallabhanandanacaraṇakamalaparāgamātrasanātharaghunāthasya kṛtau nāmacandrikā samāptā // ṭha //","Colophon phrase","99429","MS Pune BORI 718-1884-87",""
"102592","Colophon phrase of MS Pune BORI 719-1882-83","89967","Viṣṇutattvanirṇaya","fol. 30a

iti śrīmadānandatīrthabhagavatpādācāryaviracitaḥ śrīviṣṇutattvanirṇayaḥ samāptaḥ // śrīlakṣmīnṛsiṃhārpaṇam astu //","Colophon phrase","102588","MS Pune BORI 719-1882-83",""
"100976","Colophon phrase of MS Pune BORI 719-1887-91","100970","Bhaktivardhinīvivṛti","fol. 10a

iti śrīmadbhaktivarddhinīvivṛtiḥ sampūrṇā // śrīkṛṣṇārpaṇam astu //","Colophon phrase","100971","MS Pune BORI 719-1887-91",""
"102018","Colophon phrase of MS Pune BORI 72-1882-83","101994","Vāsiṣṭacandrikā","Ends fol. 138a (of Nirvāṇa prakaraṇa)

Text:

iti śrīvālmīkīye vāsiṣṭharāmāyaṇe (ṣa)ṣṭīyanirvāṇaprakaraṇe trisaptabhūmikopākhyānaṃ nāma catvāriṃśattamaḥ sarggasampūrṇaḥ // śubham astu //","Colophon phrase","102015","MS Pune BORI 72-1882-83",""
"102019","Colophon phrase of MS Pune BORI 72-1882-83","101994","Vāsiṣṭacandrikā","fol. 138a

Comm.:

iti saṃsārataraṇināmnivāsiṣṭhavivaraṇe nirvāṇaprakaraṇe yogasaptabhūmikopākhyānaṃ tricatvāriṃśattamaḥ sargaḥ //

Then follow three stanzas.","Colophon phrase","102015","MS Pune BORI 72-1882-83",""
"102603","Colophon phrase of MS Pune BORI 720-1882-83","90362","Ṭīkā on Madhva's Viṣṇutattvanirṇaya","fol. 166b

iti śrīmadānandatīrthabhagavatpādācāryaviracitasya śrīviṣṇutattvavinirṇayasya ṭīkāyāṃ jayatīrthamuniviracitāyāṃ tṛtīyaḥ paricchedaḥ samāptaḥ // cha //","Colophon phrase","102600","MS Pune BORI 720-1882-83",""
"100566","Colophon phrase of MS Pune BORI 720-1884-87","90816","Anubhāṣya on Bādarāyaṇa's Brahmasūtras","fol. 104a

iti śrīvedavyāsasamavarttiśrīvallabhācāryaviracite brahmasūtrāṇubhāṣye prathamo 'dhyāyaḥ samāptaḥ //1//

 

fol. 62

iti śrīmadvedavyāsamatavarttiśrīvallabhācāryaviracite brahmasūtrāṇubhāṣye caturthādhyāyasya caturthaḥ pādaḥ samāptaḥ //cha//

 

fol. 62

iti śrīsamāpto 'yaṃ brahmasūtrānubhāṣyaḥ //","Colophon phrase","100563","MS Pune BORI 720-1884-87",""
"101358","Colophon phrase of MS Pune BORI 720-1887-91","90841","Tattva(artha)dīpikā on the Bhagavadgītā","fol. 80b

iti śrīvallabhadīkṣitaviracite tattvadīpe bhāgavate dvādaśamaṃ prakaraṇaṃ sampūrṇaṃ samāptam //12//","Colophon phrase","101355","MS Pune BORI 720-1887-91",""
"102607","Colophon phrase of MS Pune BORI 721-1882-83","90362","Ṭīkā on Madhva's Viṣṇutattvanirṇaya","Ends fol. 179b

iti śrīmadānandatīrthabhagavatpādācāryaviracitasya śrīviṣṇutattvavinirṇayasya ṭīkāyāṃ jayatīrthamuniviracitāyāṃ tṛtīyaḥ paricchedaḥ samāptaḥ // śrīkṛṣṇārpaṇam astu // cha // cha // cha //","Colophon phrase","102605","MS Pune BORI 721-1882-83",""
"100982","Colophon phrase of MS Pune BORI 721-1884-87","90815","Bhaktivardhinī","fol. 12b

iti bhaktivardhinī //","Colophon phrase","100977","MS Pune BORI 721-1884-87",""
"100984","Colophon phrase of MS Pune BORI 721-1884-87","90815","Bhaktivardhinī","fol. 13a

iti śrīpitṛcaraṇaikatānaśrīśrīvallabharacitā bhaktivarddhinīvivṛttiḥ sampūrṇā / śubhaṃ bhavatu / kalyāṇam astu / śrīkṛṣṇāya namaḥ / śrī /","Colophon phrase","100977","MS Pune BORI 721-1884-87",""
"101401","Colophon phrase of MS Pune BORI 721-1887-91","90841","Tattva(artha)dīpikā on the Bhagavadgītā","fol. 159a

iti vedavyāsaviṣṇusvāmimatavarttiśrībhāgavate pañcamaskandhavivaraṇaṃ samāptam //5// //cha// //śrīḥ//","Colophon phrase","101397","MS Pune BORI 721-1887-91",""
"101026","Colophon phrase of MS Pune BORI 722-1884-87","91555","Bhaktitaraṅgiṇī on Viṭṭhala Dīkṣita's Bhaktihaṃsa","iti śrīmadvallabhanandanacaraṇaikaśaraṇaśrīraghunāthakṛtau bhaktihaṃsavivṛtiḥ samāptā","Colophon phrase","101021","MS Pune BORI 722-1884-87",""
"100875","Colophon phrase of MS Pune BORI 723-1882-83","100868","Bhaktimīmāṃsāsūtrabhāṣya","fol.32a

iti śrīmatsvapneśvarācāryaviracite śāṇḍilyaśatasūtrīyabhāṣye tṛtīyādhyāyasya dvitīyam āhnikaṃ samāptam / iti trilakṣaṇabhaktimīmāṃsā samāptā / samāpto 'yaṃ granthaḥ śrīśivaprītaye bhūyāt //","Colophon phrase","100869","MS Pune BORI 723-1882-83",""
"102456","Colophon phrase of MS Pune BORI 723-1887-91","91095","Vidvanmaṇḍana","fol. 71b

iti śrīmannijakaṭākṣapātataraṇivighaṭitamāyāvādiprabhṛtiprativāditamaḥ puñjavikāsitaśrīgokulādhīśaratisarasijaśrīmadvallabhadīkṣitātmajaśrīgokulanāthacaraṇaikatānaśrīviṭhṭhaladīkṣitaviracitaṃ śrīvidvanmaṇḍanaṃ sampūrṇam //","Colophon phrase","102452","MS Pune BORI 723-1887-91",""
"101458","Colophon phrase of MS Pune BORI 724-1884-87","101452","Bhāgavatatattvapradīpa","fol. 51b

iti śrīvallabhadīkṣitaviracite tattvadīpe bhāgavate dvādaśaskandhamaprakaraṇaṃ sampūrṇaṃ samāptam //","Colophon phrase","101454","MS Pune BORI 724-1884-87",""
"101298","Colophon phrase of MS Pune BORI 725-1887-91","101291","Bhagavadbhaktiratnāvali Sukāntimālā","fol. 54a

Comm:

iti śrībhagavadbhaktiratnāvalīṭīkā sukāntimālā ... saṃvat 1716 varṣe samaye śrāvaṇamāse śuklapakṣe pañcamyāṃ budhavāre likhidvaiṣṇavasanto haridāsajī svayaṃ ...","Colophon phrase","101292","MS Pune BORI 725-1887-91",""
"101277","Colophon phrase of MS Pune BORI 725A-1887-91","101220","Bhagavadbhaktiratnāvalī","fol. 50b

iti śrīmatpuruṣottamacaraṇāravindakṛpāmakarandabindupronmīlitavivekatairabhuktaparamahaṃsaviṣṇupurīgrathitāyāṃ śrībhāgavatāmṛtābdhilabdhaśrībhagavadbhaktiratnāvalyāṃ trayodaśo viracanam //13//","Colophon phrase","101273","MS Pune BORI 725A-1887-91",""
"102237","Colophon phrase of MS Pune BORI 726-1884-87","102231","Lalitatribhaṅgavyākhyā","fol. 39b

Text:

iti śrīmadviṭṭhalanāthaviracito lalitatribhaṅganāmā granthaḥ sampūrṇatām agamat //","Colophon phrase","102232","MS Pune BORI 726-1884-87",""
"102239","Colophon phrase of MS Pune BORI 726-1884-87","102231","Lalitatribhaṅgavyākhyā","fol. 40b

Comm:

iti śrīmadgosvāmiraghunāthātmaja vrajanāthaviracitā lalitatribhaṅgavyākhyā sampūrṇā // śubhaṃ bhavatu sarvaṃ jagataḥ //  // śrī //","Colophon phrase","102232","MS Pune BORI 726-1884-87",""
"102711","Colophon phrase of MS Pune BORI 726-1887-91","102705","Viṣṇorārādhanam","fol. 35b

iti śrīviśveśvarasarasvatīkṛtaṃ kalisārarūpaṃ viṣṇor ārādhanaṃ sampūrṇam // cha //","Colophon phrase","102707","MS Pune BORI 726-1887-91",""
"102331","Colophon phrase of MS Pune BORI 727-1884-87","102326","Vallabhapadyaṭippaṇa","fol. 31a

iti śrīmannijācāryakṛpayā purāyutaḥ /

haridāsaś ca karedaṃ tippaṇaṃ vivṛtau prabhoḥ // 1 //

prasīdantu nijācāryā svadāse nijavaṃśage /

prayacchantu svato bhāvaṃ yamunā sahite harau // 2 //","Colophon phrase","102327","MS Pune BORI 727-1884-87",""
"100906","Colophon phrase of MS Pune BORI 727-1887-91","100900","Bhaktirasāmṛtasindhu","iti śrībhaktirasasindhau uttaravibhāge gauṇabhaktirasanirūpaṇe rasābhāsalaharī navamīyaṃ samāptā //9//

 

fol. 174a

gopālarūpaśobhāṃ dadhad api raghunāthabhāvavistārī /

tuṣyatu sanātanātmā uttarabhāge rasāmbhodheḥ //1//","Colophon phrase","100901","MS Pune BORI 727-1887-91",""
"100907","Colophon phrase of MS Pune BORI 727-1887-91","100900","Bhaktirasāmṛtasindhu","fol. 174a

iti bhaktirasāmṛtasindhau gauṇabhaktinirūpaṇaṃ nāma caturtho vibhāgaḥ //4//","Colophon phrase","100901","MS Pune BORI 727-1887-91",""
"103437","Colophon phrase of MS Pune BORI 728 A-1884-87","91944","Nijācāryaślokapañcakavivaraṇa on Vallabha's Pañcapadyāni","fol. 5a 

iti haridāsīyaṃ nijācāryaślokapañcakaṃ vivaraṇaṃ // śubham astu //

// śrīhariḥ // // śrī //","Colophon phrase","103433","MS Pune BORI 728 A-1884-87",""
"100915","Colophon phrase of MS Pune BORI 728-1887-91","90996","Durgamasaṅgamanī on Rūpa Gosvāmin's Bhaktirasāmṛtasindhu","fol. 135b

samāpteyaṃ bhaktirasāmṛtasindhuṭīkā teṣām eva prītaye bhavatu śāke 1713 virrodhikṛt nāma saṃvatsare kārttikamāse śuklapakṣe ekādaśyāṃ ravivāsare rātrau prathamayām advitīyaghaṭau durghamasaṅgamanīnāmnī bhaktirasāmṛtasindhuṭīkā samāptam iti jñeyaṃ //","Colophon phrase","100909","MS Pune BORI 728-1887-91",""
"100027","Colophon phrase of MS Pune BORI 728-B-1884-87","100022","Pūrṇābhagavadīyāsaṃśayanirākaraṇa","fol. 7b

iti śrīharidāsaviracitaṃ pūrṇābhagavadīyā ity asya saṃśayanirākaraṇam // sampūrṇaḥ // śubham astu // śrīkṛṣṇāya namaḥ //","Colophon phrase","100023","MS Pune BORI 728-B-1884-87",""
"102451","Colophon phrase of MS Pune BORI 729-1884-87","91095","Vidvanmaṇḍana","fol. 106a

iti śrīmannijakaṭākṣapātataraṇivighaṭitamāyāvādiprabhṛtiprativāditamaḥ pañjavikāsitaśrīgokulādhīśaratisarasijaśrīmadvallabhadīkṣitātmajaśrīgokulanāthacaraṇaikatānaśrīviṭhṭhalaviracitaṃ vidvanmaṇḍanaṃ sampūrṇam // 7 // śriḥ //

śubham astu //","Colophon phrase","102447","MS Pune BORI 729-1884-87",""
"102061","Colophon phrase of MS Pune BORI 73-1882-83","41923","Yogavāsiṣṭhasāravivṛti","fol. 24b

Text:

iti śrīyogavāsiṣṭasāre mahidharakṛte daśamaṃ prakaraṇaṃ samāptam","Colophon phrase","102056","MS Pune BORI 73-1882-83",""
"103553","Colophon phrase of MS Pune BORI 730-1884-87","103549","Saptaślokīṭīkā","fol. 23a

iti śrīmannijācāryadāsānudāsaśrīharirāyajiviracitā saptaślokavivṛttiḥ //","Colophon phrase","103550","MS Pune BORI 730-1884-87",""
"103382","Colophon phrase of MS Pune BORI 731-1887-91","89256","Vimarśinī on Vasugupta's Śivasūtras","iti śrīśivasūtravimarśinī sampūrṇā samāptā // kṛtiḥ śrīmahāmaheśvararājānakaśrīmadabhinavaguptācāryapādapadmopajīvino śrīkṣemarājasyeti śivam // //

ślokaṃ saṃvat 18 jye. śuti dvādaśyām gurau //","Colophon phrase","103377","MS Pune BORI 731-1887-91",""
"103773","Colophon phrase of MS Pune BORI 732-1884-87","91571","Commentary on Vallabha's Siddhāntamuktāvalī","fol. 3a

iti śrīviṭhṭhaleśvaracaraṇakamalekṛtā śrīkalyāṇarāyaviracitā siddhāntamuktāvalīvivṛtiṭippaṇī samāptaḥ //","Colophon phrase","103769","MS Pune BORI 732-1884-87",""
"103886","Colophon phrase of MS Pune BORI 734-1884-87","103879","Sevāphalaprakaraṇa","fol. 9a 

Comm:

iti śrīmadvallabhācāryaviracitaṃ sevāphalāprakaraṇaṃ samāptam // cha // saṃvat 1762 varṣe śrāvaṇa śudi 5 bhraguvāre lakhitaṃ dāsānudāsaviṭhṭhaladāsasoraṭhi delavāḍāgrāmamanorevāsīye sūratamadhye lakhu che // śrī // śrī //","Colophon phrase","103880","MS Pune BORI 734-1884-87",""
"101260","Colophon phrase of MS Pune BORI 735-1884-87","101220","Bhagavadbhaktiratnāvalī","fol. 26b

iti śrīmatpuruṣottamacaraṇāravindakṛpāmakarandabindupronmīlitavivekajaira-bhaktaparamahaṃsaviṣṇupurīgrathitāyāṃ śrībhāgavābdhiśrībhagavadbhaktiratnāvalyāṃ trayodaśo virañcanam //13//","Colophon phrase","101256","MS Pune BORI 735-1884-87",""
"101282","Colophon phrase of MS Pune BORI 736-1884-87","101279","Bhaktiratnāvaliṭīkā","fol. 127b

iti śrīmatpuruṣottamacaraṇāravindakṛpāmakarandabindupronmīlitavivekatairabhuktaparamahaṃsaviṣṇupurīgrathitāyāṃ śrībhāgavatamṛtābdhilabdhaśrībhagavadbhaktiratnāvalyāṃ saptamaṃ viracanam //7//

 

iti śrībhaktiratnāvalī ṭīkā","Colophon phrase","101280","MS Pune BORI 736-1884-87",""
"100944","Colophon phrase of MS Pune BORI 737-1884-87","100941","Bhaktirasāmṛtasindhu","fol. 5a

iti śrībhaktirasāmṛtasindhāv uttaravibhāge gauṇabhaktirasanirūpaṇe karuṇabhaktirasalaharī // atha raudrabhaktirasaḥ // etc.

 

fol.2a

suciraṃ tava bhaktirasāmṛtāmbhodhiḥ //5//

bhaktirasasya prasrutir akhilajaganmaṅgalaprasaṅgasya /

ajñenāpi mayāsmin kriyate suhṛdāṃ pramodāya //6// etc.","Colophon phrase","100942","MS Pune BORI 737-1884-87",""
"100945","Colophon phrase of MS Pune BORI 737-1884-87","100941","Bhaktirasāmṛtasindhu","fol. 5a

iti śrīharibhaktirasāmṛtasindhau pūrvavibhāge bhaktisāmānyalaharī //","Colophon phrase","100942","MS Pune BORI 737-1884-87",""
"100946","Colophon phrase of MS Pune BORI 737-1884-87","100941","Bhaktirasāmṛtasindhu","fol. 40b

iti śrībhaktirasāmṛtasindhau pūrvvavibhāge ratibhaktilaharī // atha premā // etc.","Colophon phrase","100942","MS Pune BORI 737-1884-87",""
"97757","Explicit of 303-1899-1915","97745","Anubhūtiprakāśa","dvaitasya māyikatvena tatvam advaitamithyā //

sanmātro nitya iti ādiśrutyāt tat tu sphuṭīkṛtaṃ // 53 //

atharvaṇe tu kaivalyaṃ pramūkhāḥ śrutayaḥ sphuṭāḥ //

śrutismṛtītihāsānām abhiprāyavidavyaya // 54 //

śrutivyākhyānatas tuṣyād vidyātīrthamaheśvaraḥ / 154 //","Explicit","97754","MS 303-1899-1915",""
"98234","Explicit of 368-A 1881-82","92544","Vijñānavinodinī","taṃ devaṃ praṇatārtināśanakaraṃ tatvātmanā bhāvayan /

pravhī bhāvam upāgato 'smi satataṃ gopālabālaṃ harim //

ācārya mandārataru prabhūta vākpuṣpasadbrahmamarandapāne /

bhṛṅgāya bhāno 'karavaṃ viśeṣād udbhūtavijñānavinodaṭīkām //2//

śrutismṛtinyāyasamūhamālagdhante munīndro 'vagataprabodhaḥ //

yas tasya buddher na hi bodhyam anyad evaṃ hi satyaṃ śapathaṃ karomi //2//

śrīmajjagannāthamūnīśvarāṇāṃ pādāravinde bhramarāyamānaḥ /

śrībālagopālayatīdracandraḥ śrībālakṛṣṇondravaraprasāda //4//","Explicit","98231","MS 368-A 1881-82",""
"98241","Explicit of 409-1875-76","90168","Abhayapradānasāra","rākānte rūddhalaṅkacyutakapikadano dhūmradṛkvajradaṃṣṭau //

bhaṅtvā kaṃpaṃ prahastaṃ daśamukhamukuṭaṃ kuṃbhakarṇātikāyau //

brahmāstracchinnakumbhādikam atha makarākṣaṃ tu hatvaindraśatruṃ .. /

jitvā ghastrais tribhis taṃ savalam apaharad rāvaṇaṃ rāmacandraḥ //1//

apa-(fol. 3b)-diśya veṅkaṭeśaḥ svahastasaṃsaktakalikātulyaṃ //

abhayapradānasāraṃ guruprasādāt svayaṃ vyalikhat //1//

prāptiprakāraprapañco daśamo 'dhikāraḥ //1//","Explicit","98237","MS 409-1875-76",""
"97677","Explicit of 43-Viśrāma I","97673","Adhyātmavidyā","ekabudhyā tu sarveśe mano deve nivedayet /

nāhaṃ deho na ca prāṇo nendriyāṇi tathaiva ca // 7 //

na manohaṃ na buddhiś ca naiva cittamahaṃkṛtiḥ // 8 //

iti śaṅkarācārya tā adhyātmavidyā saṃpūrṇā cha …

fol. 2a (in a different writing):

japo jalpaśilpaṃ sakalam api mudrā viracitā /

gatiprādakṣiṇye kramaṇamaśanāghāhutividhiṃ //

praṇāmaḥ saṃveśo sukham akhilam ātmārpaṇadaṣāsaparyāparyāyas tava bhavatu dhanye vilasitāṃ // 9 //","Explicit","97674","MS 43-Viśrāma I",""
"97701","Explicit of 548-1886-92","97678","Adyātmavidyopadeśavidhi","yasya deve parā bhaktiḥ etc. iti śruteḥ //","Explicit","97697","MS 548-1886-92",""
"97695","Explicit of 549-1886-92","97678","Adyātmavidyopadeśavidhi","tasyaite kathitā hyarthāḥ prakāsan(fol. 19b)","Explicit","97692","MS 549-1886-92",""
"96880","Explicit of 57-Viśrāma I","96876","Advaitaratnakośaṭīkā","gaṃbhīr abhāvā ṭīkeyaṃ vyākhyātā bālabhāvataḥ /

kiṃcid vijṛṃbhitaṃ cātra tad gṛhṇantu vimatsarāḥ //

mṛtkṛtir doṣakīrṇāpi jñānendrānatipūrvikā /

mahannibandhasaṃbandhā prāpsyati pracayaṃ bhuvi //

kṛtyānayā raghupatiḥ paramātmā kuladaivataṃ /

saṃtuṣyatu śukālāpais tatpoṣakajano yathā //","Explicit","96877","MS 57-Viśrāma I",""
"97315","Explicit of 59-1919-24 [WAS DUPLICATE]","97266","Adhyātmarāmāyaṇa","WAS UPLICATE","Explicit","","",""
"96758","Explicit of 595-1884-87","88630","Ajñānabodhinī","Ends on 17b: api ca asya jīvanmuktasya prārabdhabhogārthaṃ śarīradhāraṇe ko doṣaḥ yathotsvādaṃṣkoṇavat avidyākāryyadehadhayam asti tat kiṃ kariṣyati svāmi /","Explicit","96755","MS 595-1884-87",""
"96768","Explicit of 597-1884-87","88630","Ajñānabodhinī","yasya debe parā bhakti // yathā deve tathā gurau // tasyaite kathitā hy arthā // prakāśante mahātmanaḥ iti śrute // cha // iti samkṣiptavedāntaśāstraprakriyā //","Explicit","96766","MS 597-1884-87",""
"97774","Explicit of 598-1884-87","97704","Aparokṣānubhava","paripakkaṃ mano yeṣāṃ kevalo 'yaṃ ca siddhadaḥ //

gurudaivatabhaktānāṃ sarveṣāṃ sulabho bhavet // 144 //","Explicit","97771","MS 598-1884-87",""
"98228","Explicit of 626-Viśrāma (i)","95300","Aparokṣānubhūtivivaraṇa","Ends.- Text.- fol. 146b.

paripakvaṃ mano yeṣāṃ… /

… sarveṣāṃ sulabho javāt //144//

Comm.-fol. 147b.

te sarva tāpopaśāntāḥ santaḥ paramānandaprāptāḥ sarve duḥkhasaṃjñavātsaṃsārāt mucyanta eveti siddhaṃ //144// cha // evam asmin saṃsāre jananamaraṇāgninicaye dīrghena kālena santaptāḥ santa ihāmutrāt phalabhogād viraktā ye niḥśreyasakāṅkṣiṇas teṣāṃ karūṇayākalitena śrīmadbhagavatācāryeṇa śaṅkareṇa pratīteyaṃ surasarittāpovaśa manī hy aparokṣānubhūtis tatra tasyānukampayaiva bhīmātaṭa kṛtavilāsavigrahaśrīmannityānandānucarācareṇa mayā taccaraṇāmbujaparāgasurasagandhitamanasā śāstrādi vyutpattivīhīnatayaiva kevalayā bhaktyā preritena kṛtam i-(fol.148a)-daṃ vivaraṇaṃ tatprītaya evāstu na kadāciddambhāyety om //60 - //

nityānandaparāceraśaparavit pādāvanejañjala /

pītvā janma śatakṛtaṃ tvadyamaho tīrtvā tu janmapradāṃ /

saṃbhitvāṃ suvirūḍhakarmakaṇikāṃ kṛtvā ca tasmin mana-//

-stannāmasmaraṇānuvādanasukhaṃ labdhaṃ tu bhaktālaye //1//

aviditapadabhāṣaḥ kāvyavyutpatihīnor bhajanavidhivimūḍhaḥ kevalas tvadvirāgī //

tava padaratabhaktyāḥ prerito 'haṃ tv ayogyaḥ /

kṛtam idam akhilātman paṇḍharīśa kṣamasva //2//

nityānandaṃ sadāśāntam advaitaṃ śivam avyayaṃ /

smṛtvāyaṃ racito hy arthas tasyaiva śivasaṃjñayā //3//","Explicit","98225","MS 626-Viśrāma (i)",""
"96817","Explicit of 627-1886-92","96812","Atimānuṣastotra","pāpīyaso 'pi śaraṇāgataśabdabhājo

nopekṣaṇaṃ mama tavocitam īśvarasya /

tvat jñānaśakti karunāsu satīṣu neha

pāpaṃ parākramitum (fol. 11b) arhati māmakīnam //63//","Explicit","96814","MS 627-1886-92",""
